날짜,순위,영화코드,영화명,일관객,누적관객,스크린수,상영횟수
20161104,7,20040734,노트북,5725,543730,120,317
20161104,8,20161165,무한대를 본 남자,5321,10658,309,840
20161104,9,20156007,인페르노,4966,660423,174,306
20161104,10,20154905,가려진 시간,2842,8961,17,17
20161105,1,20163181,닥터 스트레인지,441949,3598385,1213,7172
20161105,2,20153444,럭키,193656,6213152,848,4416
20161105,3,20150564,혼숨,21319,256039,348,909
20161105,4,20161796,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,17222,21822,406,693
20161105,5,20161527,로스트 인 더스트,14752,35156,351,834
20161105,6,20162545,"무현, 두 도시 이야기",13974,55693,93,260
20161105,7,20160862,선생님의 일기,11213,39967,163,659
20161105,8,20162609,인어공주 : 새로운 모험의 시작,9724,12548,256,375
20161105,9,20040734,노트북,9501,553231,122,315
20161105,10,20156007,인페르노,8014,668437,162,267
20161106,1,20163181,닥터 스트레인지,368054,3966439,1191,6926
20161106,2,20153444,럭키,170835,6383987,825,4250
20161106,3,20161796,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,19294,41116,404,713
20161106,4,20150564,혼숨,16989,273028,354,857
20161106,5,20162545,"무현, 두 도시 이야기",14624,70317,101,279
20161106,6,20161527,로스트 인 더스트,13342,48498,345,794
20161106,7,20160862,선생님의 일기,11250,51217,157,622
20161106,8,20162609,인어공주 : 새로운 모험의 시작,9915,22463,262,386
20161106,9,20040734,노트북,9137,562368,125,315
20161106,10,20156007,인페르노,6812,675249,161,263
20161107,1,20163181,닥터 스트레인지,88046,4054485,1110,6071
20161107,2,20153444,럭키,49023,6433010,783,3898
20161107,3,20161527,로스트 인 더스트,6907,55405,317,896
20161107,4,20162545,"무현, 두 도시 이야기",6885,77202,85,303
20161107,5,20150564,혼숨,4937,277965,296,718
20161107,6,20160862,선생님의 일기,4250,55467,149,632
20161107,7,20040734,노트북,3820,566188,124,334
20161107,8,20161165,무한대를 본 남자,2935,26004,277,661
20161107,9,20156007,인페르노,2804,678053,177,311
20161107,10,20060127,글루미 선데이,1874,12800,120,290
20161108,1,20163181,닥터 스트레인지,80183,4134668,1130,5980
20161108,2,20153444,럭키,47524,6480534,808,3855
20161108,3,20163521,스플릿,10491,20583,47,47
20161108,4,20161527,로스트 인 더스트,7188,62593,335,888
20161108,5,20162545,"무현, 두 도시 이야기",7087,84289,85,310
20161108,6,20160862,선생님의 일기,4324,59791,155,613
20161108,7,20150564,혼숨,4089,282054,284,677
20161108,8,20040734,노트북,3912,570100,126,336
20161108,9,20161165,무한대를 본 남자,3137,29141,280,660
20161108,10,20156007,인페르노,2748,680801,185,330
20161109,1,20163181,닥터 스트레인지,74145,4208813,927,4842
20161109,2,20153444,럭키,41140,6521674,662,3049
20161109,3,20163521,스플릿,33686,54269,563,2551
20161109,4,20161843,위자: 저주의 시작,24843,24992,353,1389
20161109,5,20162147,세상에서 고양이가 사라진다면,6373,9445,143,480
20161109,6,20162545,"무현, 두 도시 이야기",6014,90303,96,335
20161109,7,20161527,로스트 인 더스트,3406,65999,224,444
20161109,8,20040734,노트북,2967,573067,103,252
20161109,9,20160862,선생님의 일기,1826,61617,122,266
20161109,10,20070582,"색, 계",1735,1914867,116,241
20161110,1,20163181,닥터 스트레인지,68121,4276934,913,4717
20161110,2,20163521,스플릿,48354,102623,615,2639
20161110,3,20153444,럭키,37603,6559277,645,2858
20161110,4,20161843,위자: 저주의 시작,23846,48838,380,1429
20161110,5,20162147,세상에서 고양이가 사라진다면,5799,15244,152,473
20161110,6,20162545,"무현, 두 도시 이야기",5224,95527,106,344
20161110,7,20162504,감바의 대모험,3503,7136,203,243
20161110,8,20040734,노트북,3069,576136,101,241
20161110,9,20154905,가려진 시간,2273,13228,8,8
20161110,10,20169730,당신자신과 당신의 것,2055,2694,151,313
20161111,1,20163181,닥터 스트레인지,112914,4389848,930,5063
20161111,2,20163521,스플릿,71942,174565,615,2765
20161111,3,20153444,럭키,52752,6612029,644,3016
20161111,4,20161843,위자: 저주의 시작,41063,89901,406,1567
20161111,5,20162147,세상에서 고양이가 사라진다면,9336,24580,157,505
20161111,6,20162545,"무현, 두 도시 이야기",7109,102636,116,374
20161111,7,20040734,노트북,4269,580405,103,253
20161111,8,20162504,감바의 대모험,3403,10539,258,296
20161111,9,20154661,형,2479,2805,9,9
20161111,10,20161527,로스트 인 더스트,2139,69711,127,216
20161112,1,20163181,닥터 스트레인지,236064,4625912,951,5305
20161112,2,20163521,스플릿,131858,306423,690,3048
20161112,3,20153444,럭키,102053,6714082,669,3093
20161112,4,20161843,위자: 저주의 시작,65603,155504,467,1718
20161112,5,20162504,감바의 대모험,22366,32905,390,729
20161112,6,20162147,세상에서 고양이가 사라진다면,11608,36188,159,452
20161112,7,20162545,"무현, 두 도시 이야기",9798,112434,132,429
20161112,8,20161796,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,7109,52402,241,332
20161112,9,20040734,노트북,5755,586160,112,251
20161112,10,20154905,가려진 시간,2606,17934,6,9
20161113,1,20163181,닥터 스트레인지,199522,4825434,932,5086
20161113,2,20163521,스플릿,132996,439419,702,3039
20161113,3,20153444,럭키,90514,6804596,658,2938
20161113,4,20161843,위자: 저주의 시작,55480,210984,464,1691
20161113,5,20162504,감바의 대모험,24044,56949,400,736
20161113,6,20162147,세상에서 고양이가 사라진다면,12250,48438,175,434
20161113,7,20162545,"무현, 두 도시 이야기",10848,123282,136,425
20161113,8,20161796,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,8384,60786,254,350
20161113,9,20040734,노트북,5178,591338,112,242
20161113,10,20161527,로스트 인 더스트,2379,74630,109,177
20161114,1,20163181,닥터 스트레인지,51967,4877401,876,4536
20161114,2,20163521,스플릿,47378,486797,656,2920
20161114,3,20153444,럭키,29003,6833599,619,2741
20161114,4,20161843,위자: 저주의 시작,17126,228110,409,1475
20161114,5,20162147,세상에서 고양이가 사라진다면,5216,53654,152,441
20161114,6,20162545,"무현, 두 도시 이야기",5055,128337,128,400
20161114,7,20040734,노트북,2544,593882,100,269
20161114,8,20161527,로스트 인 더스트,1392,76022,111,195
20161114,9,20169730,당신자신과 당신의 것,1323,9766,141,249
20161114,10,20162365,신비한 동물사전,1311,1311,3,3
20161115,1,20163181,닥터 스트레인지,48294,4925695,877,4366
20161115,2,20163521,스플릿,42629,529426,675,2893
20161115,3,20153444,럭키,25430,6859029,630,2656
20161115,4,20161843,위자: 저주의 시작,13170,241280,388,1392
20161115,5,20162147,세상에서 고양이가 사라진다면,4961,58615,153,448
20161115,6,20162545,"무현, 두 도시 이야기",4605,132942,126,395
20161115,7,20162504,감바의 대모험,2759,60997,222,265
20161115,8,20040734,노트북,2710,596592,97,260
20161115,9,20154661,형,1610,4415,7,8
20161115,10,20164169,드래곤 네스트: 평화 기사단 VS 블랙 드래곤,1598,1598,8,8
20161116,1,20162365,신비한 동물사전,242775,245259,1091,5264
20161116,2,20154905,가려진 시간,71077,90229,884,4004
20161116,3,20163181,닥터 스트레인지,31069,4956764,452,1472
20161116,4,20163521,스플릿,23725,553151,449,1319
20161116,5,20161843,위자: 저주의 시작,15335,256615,287,546
20161116,6,20162629,하이큐!! 끝과 시작,14989,14989,106,207
20161116,7,20153444,럭키,11586,6870615,366,807
20161116,8,20154661,형,10665,15080,46,48
20161116,9,20162928,카페 6,4359,5461,122,342
20161116,10,20162545,"무현, 두 도시 이야기",3786,136728,97,230
20161117,1,20162365,신비한 동물사전,274088,519347,1260,5767
20161117,2,20154905,가려진 시간,60105,150334,872,3738
20161117,3,20163181,닥터 스트레인지,40974,4997738,464,1413
20161117,4,20163521,스플릿,20976,574127,435,1166
20161117,5,20162629,하이큐!! 끝과 시작,17572,32561,130,287
20161117,6,20161843,위자: 저주의 시작,17158,273773,303,575
20161117,7,20153444,럭키,13443,6884058,371,725
20161117,8,20162928,카페 6,3559,9020,123,325
20161117,9,20162545,"무현, 두 도시 이야기",3018,139746,93,205
20161117,10,20161603,순종,2554,7187,102,144
20161118,1,20162365,신비한 동물사전,296835,816182,1345,6205
20161118,2,20154905,가려진 시간,52002,202336,823,3523
20161118,3,20163181,닥터 스트레인지,40715,5038453,497,1462
20161118,4,20163521,스플릿,22008,596135,470,1197
20161118,5,20153444,럭키,11364,6895422,382,730
20161118,6,20161843,위자: 저주의 시작,8919,282692,305,547
20161118,7,20162629,하이큐!! 끝과 시작,4250,36811,124,270
20161118,8,20162928,카페 6,3451,12471,125,318
20161118,9,20162545,"무현, 두 도시 이야기",3249,142995,95,214
20161118,10,20161603,순종,2909,10096,101,143
20161119,1,20162365,신비한 동물사전,591683,1407865,1431,7249
20161119,2,20154905,가려진 시간,83476,285812,714,3061
20161119,3,20163181,닥터 스트레인지,79986,5118439,520,1530
20161119,4,20163521,스플릿,38075,634210,456,1119
20161119,5,20153444,럭키,20148,6915570,363,637
20161119,6,20161843,위자: 저주의 시작,17447,300139,304,612
20161119,7,20162504,감바의 대모험,12693,78791,254,334
20161119,8,20162629,하이큐!! 끝과 시작,7136,43947,107,313
20161119,9,20162545,"무현, 두 도시 이야기",5490,148485,85,207
20161119,10,20162928,카페 6,4274,16745,124,284
20161120,1,20162365,신비한 동물사전,528543,1936408,1403,7094
20161120,2,20163181,닥터 스트레인지,72756,5191195,540,1566
20161120,3,20154905,가려진 시간,72639,358451,684,2807
20161120,4,20163521,스플릿,36789,670999,459,1110
20161120,5,20153444,럭키,18019,6933589,354,629
20161120,6,20161843,위자: 저주의 시작,13722,313861,292,586
20161120,7,20162504,감바의 대모험,13177,91968,259,346
20161120,8,20162545,"무현, 두 도시 이야기",5779,154264,86,205
20161120,9,20162629,하이큐!! 끝과 시작,5240,49187,104,283
20161120,10,20162928,카페 6,4161,20906,126,267
20161121,1,20162365,신비한 동물사전,158553,2094961,1250,6217
20161121,2,20154905,가려진 시간,28988,387439,656,2675
20161121,3,20163181,닥터 스트레인지,24850,5216045,489,1602
20161121,4,20163521,스플릿,15575,686574,467,1219
20161121,5,20153444,럭키,7051,6940640,367,718
20161121,6,20161843,위자: 저주의 시작,4566,318427,268,517
20161121,7,20162545,"무현, 두 도시 이야기",2483,156747,91,224
20161121,8,20162928,카페 6,1823,22729,117,276
20161121,9,20161603,순종,1355,17352,96,135
20161121,10,20159286,연애담,1065,7695,35,70
20161122,1,20162365,신비한 동물사전,143656,2238617,1258,6171
20161122,2,20154905,가려진 시간,28081,415520,656,2611
20161122,3,20163181,닥터 스트레인지,23588,5239633,493,1606
20161122,4,20163521,스플릿,17247,703821,472,1243
20161122,5,20153444,럭키,7719,6948359,369,711
20161122,6,20161843,위자: 저주의 시작,3883,322310,264,507
20161122,7,20162545,"무현, 두 도시 이야기",2867,159614,94,214
20161122,8,20161603,순종,2357,19709,104,140
20161122,9,20162928,카페 6,1656,24385,116,248
20161122,10,20160472,두 남자,1464,2284,7,7
20161123,1,20162365,신비한 동물사전,140647,2379264,1236,5623
20161123,2,20154661,형,75882,96397,744,2150
20161123,3,20163181,닥터 스트레인지,20031,5259664,495,1436
20161123,4,20154905,가려진 시간,19310,434830,632,1860
20161123,5,20163521,스플릿,12383,716204,442,993
20161123,6,20153444,럭키,7507,6955866,345,593
20161123,7,20161162,블레어 위치,3599,3953,125,321
20161123,8,20162545,"무현, 두 도시 이야기",2849,162463,98,209
20161123,9,20161603,순종,2404,22113,90,115
20161123,10,20161843,위자: 저주의 시작,2061,324371,184,307
20161124,1,20154661,형,136871,233268,933,4672
20161124,2,20162365,신비한 동물사전,118637,2497901,1093,5093
20161124,3,20163181,닥터 스트레인지,16609,5276273,420,1136
20161124,4,20154905,가려진 시간,10262,445092,436,983
20161124,5,20161162,블레어 위치,8916,12869,172,559
20161124,6,20162629,하이큐!! 끝과 시작,6848,58486,96,211
20161124,7,20163521,스플릿,5754,721958,280,542
20161124,8,20163824,미스 사이공 : 25주년 특별 공연,3133,3556,89,141
20161124,9,20153444,럭키,3006,6958872,155,232
20161124,10,20162787,테일 오브 테일즈,2863,3936,100,224
20161125,1,20162365,신비한 동물사전,177519,2675420,1115,5371
20161125,2,20154661,형,164294,397562,922,4869
20161125,3,20163181,닥터 스트레인지,21639,5297912,434,1216
20161125,4,20154905,가려진 시간,10979,456071,441,990
20161125,5,20161162,블레어 위치,8169,21038,164,557
20161125,6,20163521,스플릿,6534,728492,280,564
20161125,7,20163824,미스 사이공 : 25주년 특별 공연,3330,6886,92,146
20161125,8,20162787,테일 오브 테일즈,3059,6995,100,212
20161125,9,20162545,"무현, 두 도시 이야기",2838,167225,74,149
20161125,10,20153741,미씽: 사라진 여자,2666,4805,10,11
20161126,1,20162365,신비한 동물사전,377470,3052890,1159,5840
20161126,2,20154661,형,318215,715777,985,5390
20161126,3,20163181,닥터 스트레인지,41433,5339345,445,1217
20161126,4,20154905,가려진 시간,17192,473263,413,877
20161126,5,20163903,리틀메딕: 몸속탐험대,13340,16614,275,365
20161126,6,20161162,블레어 위치,9741,30779,164,498
20161126,7,20163521,스플릿,9209,737701,266,496
20161126,8,20162504,감바의 대모험,5567,102430,154,190
20161126,9,20163824,미스 사이공 : 25주년 특별 공연,5206,12092,100,167
20161126,10,20153444,럭키,3904,6965407,144,219
20161127,1,20162365,신비한 동물사전,341041,3393931,1147,5694
20161127,2,20154661,형,322030,1037807,993,5254
20161127,3,20163181,닥터 스트레인지,40709,5380054,440,1191
20161127,4,20163903,리틀메딕: 몸속탐험대,16074,32688,291,404
20161127,5,20154905,가려진 시간,15595,488858,410,812
20161127,6,20163521,스플릿,8991,746692,246,455
20161127,7,20161162,블레어 위치,7746,38525,163,465
20161127,8,20162504,감바의 대모험,6226,108656,147,187
20161127,9,20163824,미스 사이공 : 25주년 특별 공연,5255,17347,95,158
20161127,10,20162545,"무현, 두 도시 이야기",3861,174356,69,151
20161128,1,20154661,형,124258,1162065,917,4916
20161128,2,20162365,신비한 동물사전,92554,3486485,1056,5052
20161128,3,20163181,닥터 스트레인지,14324,5394378,414,1163
20161128,4,20154905,가려진 시간,6255,495113,400,843
20161128,5,20163521,스플릿,4088,750780,261,518
20161128,6,20161162,블레어 위치,2737,41262,148,412
20161128,7,20163824,미스 사이공 : 25주년 특별 공연,2548,19895,90,150
20161128,8,20162787,테일 오브 테일즈,2215,14607,102,202
20161128,9,20153444,럭키,1786,6970970,146,246
20161128,10,20162545,"무현, 두 도시 이야기",1633,175989,83,158
20161129,1,20154661,형,123744,1285809,945,4936
20161129,2,20162365,신비한 동물사전,85513,3571998,1063,4996
20161129,3,20163181,닥터 스트레인지,14182,5408560,412,1151
20161129,4,20154905,가려진 시간,7306,502419,419,861
20161129,5,20144641,판도라,6024,8442,28,28
20161129,6,20163521,스플릿,4591,755371,274,534
20161129,7,20163824,미스 사이공 : 25주년 특별 공연,2983,22878,94,150
20161129,8,20162787,테일 오브 테일즈,2618,17225,96,204
20161129,9,20161162,블레어 위치,2328,43590,145,387
20161129,10,20153444,럭키,2155,6973125,151,247
20161130,1,20154661,형,175672,1461481,772,3415
20161130,2,20153741,미씽: 사라진 여자,139198,145840,633,2903
20161130,3,20162365,신비한 동물사전,131030,3703028,802,3169
20161130,4,20166363,잭 리처: 네버 고 백,111255,115980,658,2766
